0,-1.84955596924,-0.00644683837891
0.0001,-1.37615203857,-0.00494003295898
0.0002,-0.905609130859,-0.00251770019531
0.0003,-0.423049926758,-0.000381469726563
0.0004,0.0444412231445,0.00204086303711
0.0005,0.523948669434,0.00356674194336
0.0006,0.997543334961,0.00629425048828
0.0007,1.47113800049,0.00751495361328
0.0008,1.92642211914,0.0102424621582
0.0009,2.31800079346,0.0120544433594
0.001,2.6912689209,0.0135803222656
0.0011,3.02829742432,0.0153923034668
0.0012,3.2922744751,0.0163078308105
0.0013,3.54118347168,0.0175285339355
0.0014,3.73249053955,0.0181198120117
0.0015,3.86600494385,0.018424987793
0.0016,3.9722442627,0.0181198120117
0.0017,4.00867462158,0.0187301635742
0.0018,3.95393371582,0.0178146362305
0.0019,3.84464263916,0.0181198120117
0.002,3.69300842285,0.0160026550293
0.0021,3.47747802734,0.0160026550293
0.0022,3.22856903076,0.014476776123
0.0023,2.90985107422,0.0120544433594
0.0024,2.59418487549,0.0117492675781
0.0025,2.21176147461,0.00993728637695
0.0026,1.80797576904,0.00810623168945
0.0027,1.34048461914,0.00568389892578
0.0028,0.864028930664,0.00356674194336
0.0029,0.396537780762,0.00112533569336
0.003,-0.0799179077148,-0.000991821289063
0.0031,-0.55046081543,-0.00402450561523
0.0032,-1.02710723877,-0.00524520874023
0.0033,-1.50051116943,-0.00827789306641
0.0034,-1.97410583496,-0.00947952270508
0.0035,-2.39295959473,-0.0110054016113
0.0036,-2.77843475342,-0.0131225585938
0.0037,-3.14884185791,-0.0143432617188
0.0038,-3.44009399414,-0.0161552429199
0.0039,-3.71036529541,-0.0164604187012
0.004,-3.9379119873,-0.0179862976074
0.0041,-4.10480499268,-0.0179862976074
0.0042,-4.22019958496,-0.0194931030273
0.0043,-4.31442260742,-0.0189018249512
0.0044,-4.25662994385,-0.0197982788086
0.0045,-4.15954589844,-0.0182914733887
0.0046,-4.01382446289,-0.0185966491699
0.0047,-3.80439758301,-0.0164604187012
0.0048,-3.5493850708,-0.0149536132813
0.0049,-3.27014923096,-0.0140380859375
0.005,-2.91805267334,-0.0116157531738
0.0051,-2.53868103027,-0.0100898742676
0.0052,-2.14099884033,-0.00827789306641
0.0053,-1.67655944824,-0.00644683837891
0.0054,-1.20620727539,-0.00402450561523
0.0055,-0.714302062988,-0.00221252441406
0.0056,-0.243949890137,0.000534057617188
0.0057,0.229644775391,0.00204086303711
0.0058,0.697135925293,0.00476837158203
0.0059,1.17969512939,0.00629425048828
0.006,1.65023803711,0.0090217590332
0.0061,2.08110809326,0.0108528137207
0.0062,2.46067047119,0.0126647949219
0.0063,2.83393859863,0.014476776123
0.0064,3.13148498535,0.015697479248
0.0065,3.38344573975,0.0166130065918
0.0066,3.62319946289,0.0175285339355
0.0067,3.78704071045,0.018424987793
0.0068,3.91750335693,0.0178146362305
0.0069,3.99341583252,0.0187301635742
0.007,3.99341583252,0.0175285339355
0.0071,3.92055511475,0.0181198120117
0.0072,3.79314422607,0.016918182373
0.0073,3.62014770508,0.0166130065918
0.0074,3.3863067627,0.015697479248
0.0075,3.12538146973,0.0141906738281
0.0076,2.8247833252,0.0129699707031
0.0077,2.45761871338,0.0105476379395
0.0078,2.06604003906,0.00932693481445
