0,3.08628082275
0.0001,3.10134887695
0.0002,3.0891418457
0.0003,3.10134887695
0.0004,3.0891418457
0.0005,3.10134887695
0.0006,3.0891418457
0.0007,3.10134887695
0.0008,3.0891418457
0.0009,3.10134887695
0.001,3.0891418457
0.0011,3.10134887695
0.0012,3.0891418457
0.0013,3.10134887695
0.0014,3.0891418457
0.0015,3.10134887695
0.0016,3.0891418457
0.0017,3.10134887695
0.0018,3.08628082275
0.0019,3.10134887695
0.002,3.0891418457
0.0021,3.10134887695
0.0022,3.0891418457
0.0023,3.10134887695
0.0024,3.0891418457
0.0025,3.10134887695
0.0026,3.0891418457
0.0027,3.10134887695
0.0028,3.0891418457
0.0029,3.10134887695
0.003,3.0891418457
0.0031,3.10134887695
0.0032,3.0891418457
0.0033,3.10134887695
0.0034,3.0891418457
0.0035,3.10134887695
0.0036,3.0891418457
0.0037,3.10134887695
0.0038,3.0891418457
0.0039,3.10440063477
0.004,3.0891418457
0.0041,3.10134887695
0.0042,3.0891418457
0.0043,3.10134887695
0.0044,3.08628082275
0.0045,3.10134887695
0.0046,3.0891418457
0.0047,3.10134887695
0.0048,3.0891418457
0.0049,3.10134887695
0.005,3.0891418457
0.0051,3.10134887695
0.0052,3.0891418457
0.0053,3.10134887695
0.0054,3.0891418457
0.0055,3.10134887695
0.0056,3.0891418457
0.0057,3.10134887695
0.0058,3.0891418457
0.0059,3.10134887695
0.006,3.0891418457
0.0061,3.10134887695
0.0062,3.0891418457
0.0063,3.10134887695
0.0064,3.0891418457
0.0065,3.10134887695
0.0066,3.0891418457
0.0067,3.10134887695
0.0068,3.0891418457
0.0069,3.10134887695
0.007,3.0891418457
0.0071,3.10134887695
0.0072,3.0891418457
0.0073,3.10134887695
0.0074,3.0891418457
0.0075,3.10134887695
0.0076,3.0891418457
0.0077,3.10134887695
0.0078,3.0891418457
0.0079,3.10134887695
0.008,3.0891418457
0.0081,3.10134887695
0.0082,3.0891418457
0.0083,3.10134887695
0.0084,3.0891418457
0.0085,3.10134887695
0.0086,3.0891418457
0.0087,3.10134887695
0.0088,3.0891418457
0.0089,3.10134887695
0.009,3.0891418457
0.0091,3.10134887695
0.0092,3.0891418457
0.0093,3.10134887695
0.0094,3.0891418457
0.0095,3.10134887695
0.0096,3.0891418457
0.0097,3.10134887695
0.0098,3.0891418457
0.0099,3.09829711914
0.01,3.0891418457
0.0101,3.10134887695
0.0102,3.0891418457
0.0103,3.10134887695
0.0104,3.0891418457
0.0105,3.10134887695
0.0106,3.0891418457
0.0107,3.10134887695
0.0108,3.0891418457
0.0109,3.10134887695
0.011,3.0891418457
0.0111,3.10134887695
0.0112,3.0891418457
0.0113,3.09829711914
0.0114,3.0891418457
0.0115,3.10134887695
0.0116,3.0891418457
0.0117,3.10134887695
0.0118,3.0891418457
0.0119,3.10134887695
0.012,3.0891418457
0.0121,3.10134887695
0.0122,3.0891418457
0.0123,3.10134887695
0.0124,3.0891418457
0.0125,3.10134887695
0.0126,3.0891418457
0.0127,3.10134887695
0.0128,3.0891418457
0.0129,3.10134887695
0.013,3.0891418457
0.0131,3.10134887695
0.0132,3.0891418457
0.0133,3.10134887695
0.0134,3.0891418457
0.0135,3.10134887695
0.0136,3.0891418457
0.0137,3.10134887695
0.0138,3.09219360352
0.0139,3.10134887695
0.014,3.0891418457
0.0141,3.10745239258
0.0142,3.0891418457
0.0143,3.10134887695
0.0144,3.0891418457
0.0145,3.10134887695
0.0146,3.0891418457
0.0147,3.10134887695
0.0148,3.0891418457
0.0149,3.10134887695
0.015,3.0891418457
0.0151,3.10134887695
0.0152,3.0891418457
0.0153,3.10134887695
0.0154,3.0891418457
0.0155,3.10134887695
0.0156,3.0891418457
0.0157,3.09829711914
0.0158,3.0891418457
0.0159,3.09829711914
0.016,3.0891418457
0.0161,3.09829711914
0.0162,3.0891418457
0.0163,3.10134887695
0.0164,3.0891418457
0.0165,3.10134887695
